study,representation,candidate,seed,analysis_mode,reference_view,view,semantic_family,target_id,target_kind,primary_metric,heldout_point_estimate,paired_standardized_semantic_loss_difference,ci95_lower,ci95_upper,semantic_change_gate,semantic_loss_gate,semantic_gain_gate,n_rows,n_scenarios,n_log_clusters,split_contract,target_source,diagnostic_not_historical,evidence_level,interpretation_matrix_result
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,interaction,raw33.front_pressure_score,continuous,R2,0.8147371707144422,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6388888888888888,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,interaction,raw33.mean_front_distance,continuous,R2,0.9404346210099432,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,interaction,raw33.mean_rel_speed,continuous,R2,0.9153715462598445,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.7915134900024338,-0.06441152978572368,-0.23495372602054443,0.19271197250902233,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,lateral,ego13.heading_change_abs_total,continuous,R2,0.007311714382878698,-0.09884265959202064,-0.262955965718716,0.159113479934267,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,longitudinal,ego13.mean_speed,continuous,R2,0.702135620991996,0.12096560635854729,-0.08297033463173004,0.4758207954214561,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,longitudinal,ego13.rms_accel,continuous,R2,0.6742392621455683,-0.17818165230852287,-0.3217536495567646,0.03481738941737184,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,lateral,ego13.rms_yaw_rate,continuous,R2,0.0852249116603544,-0.12284192180599214,-0.3077891832967431,0.10078801937193664,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,interaction,raw33.front_pressure_score,continuous,R2,0.7990200427134503,0.11540045872042641,-0.13357114782510435,0.26918491134059336,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,-0.16014131520352343,-0.2582872081659395,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,interaction,raw33.mean_front_distance,continuous,R2,0.9522015947325767,-0.2522723027352126,-0.43657171851999826,-0.05901509167317472,True,False,True,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,interaction,raw33.mean_rel_speed,continuous,R2,0.9148019237877786,0.010926913508894237,-0.2518343013526886,0.2061608357831672,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.5169808588905447,-0.005106167834161781,-0.18497543303503558,0.28365526486301285,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,ego13.heading_change_abs_total,continuous,R2,-0.03962430870475675,0.011942030885267853,-0.22811327274971238,0.2114487894224045,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.mean_speed,continuous,R2,0.5485312385526604,0.038108256444307154,-0.1653390018516633,0.2838594844861175,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.rms_accel,continuous,R2,0.3924129461259358,-0.033086977746861784,-0.21344177860822264,0.2507998726184432,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,ego13.rms_yaw_rate,continuous,R2,0.041306169815002236,0.03080361672505143,-0.22704605464421906,0.2226588207624018,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.front_pressure_score,continuous,R2,0.6207874092693906,-0.021495227086786316,-0.27034030243666557,0.19100648107996893,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.7222222222222222,-0.0624018105107938,-0.19741838141820905,0.16014131520352345,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.mean_front_distance,continuous,R2,0.9471618475079727,-0.023423266183196647,-0.21082947286650996,0.2375724866659799,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.mean_rel_speed,continuous,R2,0.9236201583034666,-0.03719413892538385,-0.31851917487822007,0.15409047349127278,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.5155785804551003,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,-0.037978502680618975,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.576163558743783,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.3736174617609428,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.rms_yaw_rate,continuous,R2,0.042268723293849786,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.front_pressure_score,continuous,R2,0.6185077660794502,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.7712332751599767,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_front_distance,continuous,R2,0.946715698617894,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_rel_speed,continuous,R2,0.922360069893951,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,-0.8049205808610538,0.5227370363506398,0.4085280748487997,0.6690513923607245,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,ego13.heading_change_abs_total,continuous,R2,-0.01984258062360822,-0.09632479461733755,-0.2969199869949646,0.12923569415533437,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
