dose,dose_role,view,view_status,representation,candidate,seed,probe_contract,probe_selection_parameter,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5243398249924416,-0.7785004342456552,-0.34566988106483115,10.06745862148426,1.2346415775408024,-0.10377869607775526,1.217785713969252,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5479323370115023,-0.7459618553105489,-0.417913199740784,4.311590108781859,1.2441592892437456,0.04436346173683362,0.1394236509795402,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.247980321546027,-0.7288430228406162,0.05480515137869008,0.8197922389765147,1.1171303959458032,0.3971636193155181,0.44661354950895227,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.18988787770136883,-0.07923188729090519,0.3517457760910266,1.6038934114018892,0.900062288010464,0.8116502578527894,1.4461779669279065,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.212190379955219,-8.582642394766108,-2.3459898330760094,0.2677436714753627,2.283022203123574,0.30142991092358185,0.1904402328415953,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-67.5275199505325,-120.81768962412289,-42.822979337022325,0.04694196839639414,8.27813505268744,-0.15293014533520863,-0.0019877749183353486,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-12.913992249549533,-23.598696738848005,-7.12446575634831,0.16540704805853537,3.7301464112752374,-0.19186591654946086,-0.011355148090888226,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9605263157894737,0.9176225490196079,0.9876543209876543,nan,nan,nan,nan,0.9539473684210527,0.7651663405088063,class_0=4; class_1=76
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0119166158770838,-1.4786794160533312,-0.6976041337830852,25.371454863555684,1.4184204651220609,-0.26137347393451826,-16.517959403128046,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.6998328027383449,-0.9774075186563864,-0.49660567998769284,10.24860106078502,1.3037763622409884,-0.07486564788992857,-1.879915143012336,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.31912736763035476,-0.4758589763254325,-0.20361434483446586,3.3882830515198648,1.148532702029139,-0.014609761330552674,-0.5873784525862062,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.2746663002030074,-0.04462920063542103,0.48082521797041233,0.5742419258014566,0.8516652510211936,0.6719878105954056,0.6299481480658856,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.4669657302464917,0.16655417291595095,0.6218385653758953,1.2379583237678662,0.7300919597924007,0.7942569151429912,1.3812123238432288,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-11.191072772409154,-18.55609142574934,-7.951430085467238,0.4703759509774953,3.4915716765389697,0.6338255977496484,0.6124016950804746,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-17.331890917990023,-35.15039293261907,-8.35175421342265,0.018233271778079846,4.28157575175192,-0.39603844350679795,-0.05351582745571179,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-19.5759821902458,-34.40901354226906,-12.158290318143415,0.2245890182740345,4.53607563762398,-0.19491326769807782,-0.05705416247564984,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9210526315789473,0.8662770226007206,0.9594594594594594,nan,nan,nan,nan,0.9605263157894737,0.6571428571428571,class_0=4; class_1=76
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0433628754336994,-1.5415346127185907,-0.7315923979342475,25.548102168850033,1.4294624428202718,-0.0972518855330647,-5.664270472994787,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7370712912275892,-1.0223939042671717,-0.528025058813055,10.361169331651292,1.3179800041076455,-0.0869679441951205,-0.6677999513120269,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.31468227619474587,-0.4706716403795137,-0.20329580603172145,3.3603472358598245,1.146595951586585,-0.06829462472070053,-11.078728204979654,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8013741180119838,0.6912222564602668,0.8680342818630724,0.2965594208249634,0.44567463691354053,0.909915611814346,0.8654821035620841,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2.5587450165496333,-4.5685863749713524,-1.5847982150066011,3.669302078907149,1.88646362714727,0.6974449132676981,0.8316109397175894,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-6.5267924351051825,-12.598709679675615,-3.874138441023932,0.30566797047028993,2.743500033735225,0.22358180965775906,0.11427057897815943,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-5.686989619388362,-10.940346328998764,-2.872685468901004,0.013124215013750792,2.5859214256021703,-0.40979840600093764,-0.08582699520833009,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-21.25545705703111,-37.563900676864655,-12.290773051916473,0.22837430574983092,4.717568977453441,-0.28912330051570556,-0.05095332693067893,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9539473684210527,0.9084477699530517,0.9833333333333334,nan,nan,nan,nan,0.9967105263157895,0.7425287356321839,class_0=4; class_1=76
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0159622139008442,-1.4763035598030319,-0.6977806997961062,25.347088957143875,1.4198458415971942,-0.16693943649639373,-12.372797243976297,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7265014191638022,-1.0128419450447985,-0.5263939875286079,10.337994014103533,1.313964009843421,-0.057994685577914755,4.816586607892747,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.32687224256452185,-0.48816685727063797,-0.20832950372721676,3.4278673029625457,1.1518994064433414,-0.18960639065007942,-5.4442519120535255,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5474323215047305,-1.0697092967136488,-0.21718101393218545,0.9731507354141098,1.2439583278810953,0.7836615096108768,0.4836571607953834,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.852030747810746,-8.49526794483815,-3.0039419068422744,4.600322189473038,2.4190970935063243,0.3013830285982185,0.36761421173210473,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-36.08207701118965,-64.91772609005034,-23.627095146023933,0.8189140908585862,6.089505481661844,0.5143928738865449,0.2656357050703153,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-16.076257223523847,-29.570797058347814,-9.686587922225229,0.023532808624066006,4.132342825023578,0.09402250351617443,0.029703687701927835,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-14.572136293353902,-26.312871912899197,-8.410445168533814,0.20088702897633065,3.9461546210651584,0.10883731833098922,0.05971774261970741,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9605263157894737,0.9176225490196079,0.9873417721518987,nan,nan,nan,nan,1.0,0.7651663405088063,class_0=4; class_1=76
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0318517370488212,-1.5274680110222607,-0.7191967195844201,25.44186706519158,1.4254303690636105,-0.2432983030349231,-19.452247528764165,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7473786289108288,-1.0310582343654746,-0.547416408196265,10.407074144446204,1.3218844990810765,0.1088604563173483,0.261047112872829,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.3093329076692841,-0.46443741921397225,-0.194791927416584,3.420723114089178,1.1442608564786634,-0.2615868418124916,-7.928095227153906,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.519755407839225,0.28412921125110774,0.6786713342412902,0.46969578525527655,0.6929968197335215,0.8319268635724333,0.6781569751863817,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.34287563176126634,-0.07799525753722299,0.5734402656600965,1.4057471291716497,0.8106320794532708,0.8533520862634787,1.0825936480380844,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-189.36566470836587,-352.6243175715343,-119.78238911261937,1.8952556822841156,13.7973064294581,0.6271448663853727,0.2142461363304754,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1183.836900849405,-2596.6001640673962,-531.0868012184037,0.1410255438195692,34.4214598884098,0.028504453820909516,0.00025177596115831405,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-58.242110683432415,-128.1814211359372,-26.3624596724525,0.2990849713207455,7.696889675929649,-0.20438349742147213,-0.014808604438792014,nan,nan,NOT_APPLICABLE
dose50,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9276315789473684,0.8656696356925053,0.9657649944465011,nan,nan,nan,nan,1.0,0.6715192235908921,class_0=4; class_1=76
